SUBJECT	Coursecode	GRADING_BASIS_ENRL	Gender	AGE	YearSchool	COMP_ACT_SCORE	URM	msl01	msl02	msl03	msl04	msl05	msl06	msl07	msl08	msl09	msl10	msl11	msl12	msl13	msl14	msl15	msl16	msl17	msl18	msl19	msl20	Exams_percent	Course_percent	NonExam_percent	ZExams_percent	ZCourse_percent	ZNonExam_percent
BIOL	1009.3	A-F	0	20	Junior	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.730769231	0.74198	0.754125	0.535335919	-0.371035627	-2.056325635
BIOL	1009.3	A-F	1	20	Junior	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.738461538	0.82524	0.91925	0.600214768	0.638373214	0.505929421
BIOL	1009.3	A-F	0	20	Junior	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.853846154	0.89711	0.943979167	1.573397592	1.509694537	0.889653467
BIOL	1009.3	WTH	0	20	Freshman	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1009.3	A-F	0	20	Sophomore	30	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.646153846	0.75702	0.877125	-0.178331484	-0.188697061	-0.147726865
BIOL	1009.3	A-F	0	20	Sophomore	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.669230769	0.72569	0.786854167	0.016305079	-0.568528661	-1.548465083
BIOL	1009.3	WTH	1	20	Junior	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1009.3	A-F	0	20	Junior	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1009.3	A-F	1	20	Sophomore	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.723076923	0.80973	0.903604167	0.470457062	0.450336568	0.263152042
BIOL	1009.3	A-F	0	20	Junior	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.776923077	0.8346	0.897083333	0.924609045	0.751849874	0.161967849
BIOL	1009.3	A-F	1	20	Senior	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.892307692	0.93202	0.975041667	1.897791861	1.932928534	1.371652242
BIOL	1009.3	A-F	0	20	Junior	33	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.753846154	0.83041	0.913354167	0.729972482	0.701052096	0.414443408
BIOL	1009.3	A-F	1	20	Junior	33	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.815384615	0.83257	0.8511875	1.249003314	0.727239017	-0.550200691
BIOL	1009.3	A-F	1	20	Junior	34	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.792307692	0.86532	0.944416667	1.054366751	1.124286093	0.896442183
BIOL	1009.3	A-F	1	19	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.661538462	0.78487	0.918479167	-0.04857377	0.148944498	0.493968357
BIOL	1009.3	A-F	0	19	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.838461538	0.8585	0.880208333	1.443639877	1.041603313	-0.099882592
BIOL	1009.3	A-F	0	19	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.923076923	0.95194	0.983208333	2.157307281	2.174430145	1.498374914
BIOL	1009.3	WTH	1	19	Sophomore	17	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1009.3	WTH	0	19	Freshman	19	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1009.3	WTH	0	19	Freshman	19	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1009.3	A-F	1	19	Junior	21	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.553846154	0.70129	0.861020833	-0.956877736	-0.864343887	-0.397616242
BIOL	1009.3	A-F	0	19	Freshman	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.438461538	0.62782	0.832958333	-1.93006056	-1.75506293	-0.833063827
BIOL	1009.3	A-F	0	19	Freshman	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.492307692	0.62329	0.7651875	-1.475908577	-1.809982724	-1.884668124
BIOL	1009.3	A-F	0	19	Freshman	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.538461538	0.70398	0.883291667	-1.086635451	-0.831731471	-0.052038304
BIOL	1009.3	A-F	0	19	Sophomore	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.676923077	0.75796	0.84575	0.081183936	-0.177300901	-0.634574722
BIOL	1009.3	A-F	0	19	Sophomore	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.515384615	0.7043	0.908958333	-1.281272014	-0.827851927	0.346232974
BIOL	1009.3	A-F	0	19	Freshman	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.523076923	0.64702	0.781291667	-1.216393157	-1.522290293	-1.634778747
BIOL	1009.3	A-F	0	19	Sophomore	24	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.592307692	0.73579	0.891229167	-0.632483468	-0.446080555	0.071128385
BIOL	1009.3	A-F	1	19	Sophomore	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.653846154	0.78115	0.9190625	-0.113452627	0.103844799	0.503019972
BIOL	1009.3	A-F	1	19	Freshman	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.507692308	0.69582	0.899625	-1.346150863	-0.930659841	0.201407056
BIOL	1009.3	A-F	0	19	Sophomore	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.530769231	0.6947	0.872291667	-1.1515143	-0.944238245	-0.222725999
BIOL	1009.3	A-F	0	19	Sophomore	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.546153846	0.72394	0.916541667	-1.021756594	-0.589744917	0.463904047
BIOL	1009.3	A-F	1	19	Sophomore	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.569230769	0.67908	0.798083333	-0.827120031	-1.133608484	-1.374221405
BIOL	1009.3	A-F	0	19	Sophomore	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.6	0.70551	0.8198125	-0.56760461	-0.813182401	-1.037048548
BIOL	1009.3	A-F	0	19	Sophomore	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.7	0.8205	0.951041667	0.275820499	0.580907469	0.999242726
BIOL	1009.3	A-F	0	19	Sophomore	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.715384615	0.75997	0.808270833	0.405578205	-0.152932516	-1.216141324
BIOL	1009.3	A-F	1	19	Sophomore	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.769230769	0.85311	0.943979167	0.859730188	0.976257244	0.889653467
BIOL	1009.3	A-F	0	19	Freshman	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.9	0.93347	0.969729167	1.962670718	1.950507718	1.289217844
BIOL	1009.3	A-F	0	19	Freshman	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.507692308	0.68061	0.8679375	-1.346150863	-1.115059414	-0.290289883
BIOL	1009.3	A-F	1	19	Freshman	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.546153846	0.69135	0.848645833	-1.021756594	-0.984852221	-0.589639898
BIOL	1009.3	A-F	1	19	Sophomore	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.6	0.73482	0.880875	-0.56760461	-0.457840423	-0.089537878
BIOL	1009.3	A-F	0	19	Freshman	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.652307692	0.64577	0.6386875	-0.126428402	-1.537444762	-3.847576615
BIOL	1009.3	A-F	0	19	Freshman	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.723076923	0.81513	0.914854167	0.470457062	0.515803872	0.437719003
BIOL	1009.3	A-F	0	19	Sophomore	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.869230769	0.91113	0.956520833	1.703155298	1.679667056	1.084263291
BIOL	1009.3	A-F	1	19	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.392307692	0.58954	0.803208333	-2.319333686	-2.219153374	-1.294696456
BIOL	1009.3	A-F	0	19	Freshman	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.530769231	0.66285	0.8059375	-1.1515143	-1.330374103	-1.252347799
BIOL	1009.3	A-F	0	19	Junior	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.607692308	0.66393	0.724854167	-0.502725753	-1.317280643	-2.510523
BIOL	1009.3	A-F	0	19	Freshman	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.692307692	0.75987	0.8330625	0.210941642	-0.154144873	-0.831447461
BIOL	1009.3	A-F	0	19	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.738461538	0.81072	0.889	0.600214768	0.462338907	0.03653826
BIOL	1009.3	A-F	0	19	Junior	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.753846154	0.84272	0.939	0.729972482	0.850293302	0.812391419
BIOL	1009.3	A-F	0	19	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.823076923	0.86837	0.9174375	1.313882171	1.161262996	0.477804744
BIOL	1009.3	WTH	1	19	Sophomore	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1009.3	A-F	1	19	Sophomore	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.653846154	0.77441	0.905020833	-0.113452627	0.022131905	0.285134538
BIOL	1009.3	A-F	1	19	Freshman	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.684615385	0.7483	0.817291667	0.146062793	-0.294414634	-1.076164473
BIOL	1009.3	A-F	0	19	Sophomore	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.730769231	0.84548	0.96975	0.535335919	0.883754368	1.289541111
BIOL	1009.3	A-F	0	19	Junior	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.753846154	0.82983	0.912145833	0.729972482	0.694020422	0.395693613
BIOL	1009.3	A-F	1	19	Freshman	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.815384615	0.86986	0.928875	1.249003314	1.179327123	0.655281154
BIOL	1009.3	A-F	1	19	Freshman	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.576923077	0.72224	0.879666667	-0.762241173	-0.610354994	-0.108287658
BIOL	1009.3	A-F	0	19	Sophomore	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.576923077	0.74102	0.918791667	-0.762241173	-0.382674259	0.498817439
BIOL	1009.3	A-F	0	19	Freshman	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.623076923	0.74993	0.887354167	-0.372968047	-0.274653207	0.010999765
BIOL	1009.3	A-F	0	19	Sophomore	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.684615385	0.82262	0.972125	0.146062793	0.606609448	1.326394136
BIOL	1009.3	A-F	1	19	Sophomore	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.723076923	0.8322	0.950416667	0.470457062	0.722753294	0.989544562
BIOL	1009.3	A-F	0	19	Junior	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.738461538	0.81791	0.903979167	0.600214768	0.54950741	0.268970941
BIOL	1009.3	A-F	0	19	Sophomore	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.753846154	0.86728	0.990166667	0.729972482	1.1480483	1.606347823
BIOL	1009.3	WTH	0	19	Junior	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1009.3	A-F	1	19	Sophomore	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.630769231	0.71785	0.8121875	-0.30808919	-0.663577488	-1.155366155
BIOL	1009.3	A-F	1	19	Sophomore	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.638461538	0.70808	0.7835	-0.243210341	-0.782024814	-1.600511904
BIOL	1009.3	A-F	1	19	Freshman	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.6	0.72915	0.8690625	-0.56760461	-0.526581092	-0.272833187
BIOL	1009.3	A-F	1	19	Freshman	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.723076923	0.77475	0.830729167	0.470457062	0.02625392	-0.867653937
BIOL	1009.3	A-F	1	19	Sophomore	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.630769231	0.75944	0.898833333	-0.30808919	-0.15935801	0.189122709
BIOL	1009.3	A-F	1	19	Junior	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.792307692	0.8428	0.8975	1.054366751	0.851263188	0.168433297
BIOL	1009.3	A-F	1	19	Sophomore	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.930769231	0.92445	0.917604167	2.222186138	1.841153073	0.480390926
BIOL	1009.3	A-F	1	19	Freshman	34	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1009.3	A-F	0	19	Junior	34	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.861538462	0.90113	0.944020833	1.638276449	1.558431308	0.890300001
BIOL	1009.3	A-F	0	18	Freshman	20	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.769230769	0.83902	0.914625	0.859730188	0.805436075	0.434163004
BIOL	1009.3	A-F	1	18	Freshman	22	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.553846154	0.73222	0.925458333	-0.956877736	-0.489361717	0.602264516
BIOL	1009.3	A-F	1	18	Freshman	22	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.569230769	0.71567	0.8743125	-0.827120031	-0.690006881	-0.191368605
BIOL	1009.3	A-F	0	18	Freshman	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.423076923	0.60167	0.795145833	-2.059818266	-2.072094412	-1.419802778
BIOL	1009.3	A-F	1	18	Freshman	24	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.815384615	0.8816	0.953333333	1.249003314	1.321657891	1.034802652
BIOL	1009.3	A-F	0	18	Sophomore	25	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.623076923	0.71466	0.813875	-0.372968047	-0.702251691	-1.129181111
BIOL	1009.3	A-F	1	18	Freshman	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.384615385	0.62471	0.8848125	-2.384212535	-1.792767248	-0.028439442
BIOL	1009.3	A-F	1	18	Freshman	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.807692308	0.85921	0.915020833	1.184124466	1.050211051	0.440305169
BIOL	1009.3	A-F	0	18	Freshman	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1009.3	A-F	0	18	Freshman	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.569230769	0.72147	0.886395833	-0.827120031	-0.619690147	-0.003870764
BIOL	1009.3	A-F	0	18	Sophomore	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.815384615	0.87843	0.946729167	1.249003314	1.283226159	0.932325391
BIOL	1009.3	A-F	0	17	Non-degree	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.646153846	0.7966	0.959583333	-0.178331484	0.29115403	1.131784297
BIOL	1009.5	A-F	0	36	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.653846154	0.75955	0.8740625	-0.857987129	-0.842366807	-0.526935097
BIOL	1009.5	A-F	1	33	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.630769231	0.73065	0.838854167	-1.067712205	-1.196812017	-0.981490712
BIOL	1009.5	A-F	1	31	Non-degree	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.884615385	0.92824	0.9755	1.239263644	1.226538465	0.78266923
BIOL	1009.5	A-F	1	29	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.730769231	0.81373	0.903604167	-0.158903538	-0.177874024	-0.14553872
BIOL	1009.5	A-F	1	29	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.776923077	0.84841	0.925854167	0.260546615	0.247460227	0.141718914
BIOL	1009.5	A-F	1	27	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.784615385	0.87731	0.977729167	0.330454977	0.601905437	0.811448792
BIOL	1009.5	A-F	1	25	Junior	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1009.5	A-F	0	25	Junior	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.607692308	0.71582	0.832958333	-1.277437282	-1.378695146	-1.057608614
BIOL	1009.5	A-F	1	25	Junior	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.8	0.7718	0.74125	0.470271691	-0.692126191	-2.241604964
BIOL	1009.5	A-F	1	24	Sophomore	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1009.5	A-F	1	24	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.823076923	0.89196	0.966583333	0.679996768	0.781580949	0.667550998
BIOL	1009.5	A-F	1	24	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.846153846	0.9065	0.971875	0.889721844	0.959907363	0.735868829
BIOL	1009.5	A-F	0	24	Junior	19	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.523076923	0.72673	0.947354167	-2.046429235	-1.244889014	0.419293707
BIOL	1009.5	A-F	1	23	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.730769231	0.77253	0.817770833	-0.158903538	-0.683173077	-1.253686157
BIOL	1009.5	A-F	1	23	Senior	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.846153846	0.911	0.98125	0.889721844	1.015097793	0.856904349
BIOL	1009.5	A-F	0	23	Senior	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.923076923	0.94152	0.9615	1.588805435	1.389411557	0.601922854
BIOL	1009.5	A-F	1	22	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.669230769	0.78738	0.915375	-0.718170414	-0.501044656	0.006428095
BIOL	1009.5	A-F	1	22	Junior	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.676923077	0.75451	0.8385625	-0.648262053	-0.904180089	-0.985256266
BIOL	1009.5	A-F	0	22	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.723076923	0.81052	0.90525	-0.2288119	-0.217243198	-0.124290266
BIOL	1009.5	A-F	1	22	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.769230769	0.84291	0.922729167	0.190638253	0.180005257	0.101373741
BIOL	1009.5	A-F	0	22	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.769230769	0.83489	0.906020833	0.190638253	0.081643645	-0.114338461
BIOL	1009.5	A-F	1	22	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.838461538	0.81204	0.783416667	0.819813482	-0.198601097	-1.697214087
BIOL	1009.5	A-F	0	22	Sophomore	22	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.615384615	0.73691	0.8685625	-1.207528929	-1.120035995	-0.597942602
BIOL	1009.5	A-F	1	22	Sophomore	25	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.838461538	0.90538	0.977875	0.819813482	0.946171078	0.813331562
BIOL	1009.5	A-F	1	22	Senior	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.9	0.93023	0.962979167	1.379080359	1.250944899	0.621019573
BIOL	1009.5	A-F	1	22	Senior	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.846153846	0.91278	0.984958333	0.889721844	1.036928674	0.904780617
BIOL	1009.5	A-F	0	21	Junior	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.469230769	0.65591	0.858145833	-2.535787749	-2.113463745	-0.732426517
BIOL	1009.5	A-F	0	21	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.492307692	0.62249	0.763520833	-2.326062673	-2.523344675	-1.954078366
BIOL	1009.5	A-F	0	21	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.671153846	0.76269	0.861854167	-0.700693324	-0.803856151	-0.684550236
BIOL	1009.5	A-F	0	21	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.723076923	0.82967	0.945145833	-0.2288119	0.017622746	0.390783109
BIOL	1009.5	A-F	1	21	Non-degree	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.723076923	0.72804	0.733416667	-0.2288119	-1.228822466	-2.342736861
BIOL	1009.5	A-F	1	21	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.723076923	0.82306	0.931375	-0.2288119	-0.063445865	0.212995383
BIOL	1009.5	A-F	1	21	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.753846154	0.82467	0.901395833	0.050821538	-0.043699955	-0.174049318
BIOL	1009.5	A-F	0	21	Sophomore	18	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.546153846	0.70432	0.875666667	-1.836704158	-1.519737358	-0.50622457
BIOL	1009.5	A-F	1	21	Junior	21	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.676923077	0.75267	0.834729167	-0.648262053	-0.926746843	-1.034746341
BIOL	1009.5	A-F	1	21	Sophomore	22	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.730769231	0.82444	0.925916667	-0.158903538	-0.046520799	0.142525818
BIOL	1009.5	A-F	0	21	Sophomore	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.607692308	0.74972	0.903583333	-1.277437282	-0.962927237	-0.145807697
BIOL	1009.5	A-F	0	21	Sophomore	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.630769231	0.78011	0.941895833	-1.067712205	-0.590207862	0.348824129
BIOL	1009.5	A-F	0	21	Junior	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.646153846	0.74828	0.858916667	-0.927895491	-0.980588174	-0.722474699
BIOL	1009.5	A-F	1	21	Sophomore	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.753846154	0.80832	0.867333333	0.050821538	-0.244225186	-0.613811707
BIOL	1009.5	A-F	1	21	Sophomore	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.692307692	0.78866	0.893041667	-0.508445338	-0.485346045	-0.281905406
BIOL	1009.5	A-F	0	21	Junior	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.8	0.8868	0.980833333	0.470271691	0.718295922	0.851524989
BIOL	1009.5	A-F	0	21	Junior	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.807692308	0.882	0.9625	0.540180053	0.65942613	0.614833309
BIOL	1009.5	A-F	0	21	Sophomore	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.830769231	0.88332	0.94025	0.749905129	0.675615323	0.327575675
BIOL	1009.5	A-F	0	21	Senior	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.784615385	0.85405	0.929270833	0.330454977	0.316632234	0.185829628
BIOL	1009.5	A-F	1	21	Junior	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.753846154	0.84991	0.953979167	0.050821538	0.265857037	0.504825474
BIOL	1009.5	A-F	1	21	Junior	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.853846154	0.81462	0.772125	0.959630206	-0.166958583	-1.842994651
BIOL	1009.5	A-F	1	21	Junior	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.684615385	0.65284	0.618416667	-0.578353691	-2.151115883	-3.82743924
BIOL	1009.5	A-F	1	21	Junior	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.892307692	0.91941	0.948770833	1.309171997	1.118242575	0.43758351
BIOL	1009.5	A-F	1	21	Junior	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.815384615	0.86424	0.917166667	0.610088406	0.441607897	0.029559332
